"time","Freq1","Freq2","Freq3","orificeHeater","gapQF","stab1","stab2","stab3"
"15-Jan-12 12.41.30.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.41.40.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.41.50.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.00.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.10.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.20.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.30.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.40.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.42.50.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.00.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.10.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.20.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.30.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.40.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.43.50.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.00.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.10.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.20.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.30.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.40.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.44.50.000 AM",7292.24396299235,7210.30008459063,7572.18562025554,"000",0,1,1,1
"15-Jan-12 12.45.00.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.45.10.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.45.20.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.45.30.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.45.40.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.45.50.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.00.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.10.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.20.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.30.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.40.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.46.50.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.00.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.10.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.20.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.30.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.40.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.47.50.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.00.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.10.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.20.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.30.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.40.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.48.50.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.00.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.10.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.20.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.30.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.40.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.49.50.000 AM",7292.12925602532,7210.35710295034,7572.1172663054,"000",0,1,1,1
"15-Jan-12 12.50.00.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.50.10.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.50.20.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.50.30.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.50.40.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.50.50.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.00.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.10.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.20.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.30.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.40.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.51.50.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.52.00.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.52.10.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.52.20.000 AM",7292.27470495606,7210.9117879455,7572.1552620267,"000",0,1,1,1
"15-Jan-12 12.52.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.52.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.52.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.53.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.54.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.55.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.56.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.57.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.58.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 12.59.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.00.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.01.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.02.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.03.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.10.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.20.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.30.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.40.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.04.50.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.05.00.000 AM",NA,NA,NA,NA,1,1,1,1
"15-Jan-12 01.05.10.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.05.20.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.05.30.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.05.40.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.05.50.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.00.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.10.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.20.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.30.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.40.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.06.50.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.00.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.10.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.20.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.30.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.40.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.07.50.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.00.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.10.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.20.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.30.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.40.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.08.50.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.00.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.10.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.20.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.30.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.40.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.09.50.000 AM",7292.46552901069,7210.62965022718,7572.17287832737,"000",0,1,1,1
"15-Jan-12 01.10.00.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.10.10.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.10.20.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.10.30.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.10.40.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.10.50.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.00.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.10.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.20.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.30.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.40.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.11.50.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.00.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.10.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.20.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.30.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.40.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.12.50.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.00.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.10.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.20.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.30.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.40.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.13.50.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.00.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.10.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.20.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.30.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.40.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.14.50.000 AM",7292.78083913915,7210.26805667783,7572.17143338253,"000",0,1,1,1
"15-Jan-12 01.15.00.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.15.10.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.15.20.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.15.30.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.15.40.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.15.50.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.00.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.10.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.20.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.30.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.40.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.16.50.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.00.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.10.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.20.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.30.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.40.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.17.50.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.00.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.10.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.20.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.30.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.40.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.18.50.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.00.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.10.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.20.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.30.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.40.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.19.50.000 AM",7292.40396707348,7209.86658276042,7572.21124570444,"000",0,1,1,1
"15-Jan-12 01.20.00.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.20.10.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.20.20.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.20.30.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.20.40.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.20.50.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.00.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.10.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.20.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.30.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.40.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.21.50.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.00.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.10.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.20.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.30.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.40.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.22.50.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.00.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.10.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.20.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.30.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.40.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.23.50.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.00.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.10.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.20.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.30.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.40.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.24.50.000 AM",7292.26279111234,7210.83080472229,7572.10961617511,"000",0,1,1,1
"15-Jan-12 01.25.00.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.25.10.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.25.20.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.25.30.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.25.40.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.25.50.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.26.00.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.26.10.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.26.20.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.26.30.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
"15-Jan-12 01.26.40.000 AM",7292.12180194344,7209.67210606996,7572.08937159798,"000",0,1,1,1
